device_id,timestamp,movement_activity,fall_detected,impact_force,inactivity_duration,location,alert_triggered,caregiver_notified
D10101,1/24/2025 23:24,Walking,0,None,0,Kitchen,0,0
D10102,1/21/2025 3:20,Lying,0,None,0,Living Room,0,0
D10103,1/14/2025 23:10,Sitting,0,None,0,Living Room,0,0
D10104,1/20/2025 19:51,Lying,0,None,0,Kitchen,0,0
D10105,1/20/2025 21:09,Sitting,0,None,0,Living Room,0,0
D10106,1/2/2025 21:27,Walking,0,None,0,Bathroom,0,0
D10107,1/21/2025 14:36,Lying,0,None,0,Bedroom,0,0
D10108,1/3/2025 3:30,No Movement,0,None,0,Living Room,0,0
D10109,1/12/2025 0:54,Sitting,0,None,0,Bedroom,0,0
D10110,1/15/2025 17:14,Sitting,0,None,0,Kitchen,0,0
D10111,1/10/2025 20:53,No Movement,0,None,0,Bathroom,0,0
D10112,1/27/2025 16:34,Sitting,0,None,0,Bedroom,0,0
D10113,1/6/2025 19:46,Sitting,0,None,0,Living Room,0,0
D10114,1/16/2025 15:43,Walking,0,None,0,Living Room,0,0
D10115,1/27/2025 15:50,Lying,0,None,0,Bathroom,0,0
D10116,1/11/2025 7:29,Lying,0,None,0,Living Room,0,0
D10117,1/3/2025 21:10,Lying,0,None,0,Kitchen,0,0
D10118,1/26/2025 3:21,Lying,0,None,0,Bathroom,0,0
D10119,1/28/2025 21:09,Sitting,0,None,0,Kitchen,0,0
D10120,1/26/2025 12:14,Lying,0,None,0,Living Room,0,0
D10121,1/1/2025 0:28,Lying,0,None,0,Kitchen,0,0
D10122,1/3/2025 0:59,Lying,0,None,0,Bathroom,0,0
D10123,1/4/2025 2:20,No Movement,0,None,0,Kitchen,0,0
D10124,1/3/2025 20:05,Sitting,0,None,0,Bathroom,0,0
D10125,1/9/2025 6:30,No Movement,0,None,0,Bedroom,0,0
D10126,1/18/2025 17:49,No Movement,1,High,461,Bathroom,1,1
D10127,1/7/2025 23:30,Sitting,0,None,0,Kitchen,0,0
D10128,1/26/2025 9:07,Sitting,0,None,0,Bathroom,0,0
D10129,1/7/2025 18:30,Walking,0,None,0,Living Room,0,0
D10130,1/21/2025 19:22,Sitting,0,None,0,Living Room,0,0
D10131,1/1/2025 16:07,Walking,0,None,0,Living Room,0,0
D10132,1/28/2025 12:12,No Movement,0,None,0,Bathroom,0,0
D10133,1/15/2025 18:31,Walking,0,None,0,Bedroom,0,0
D10134,1/23/2025 1:16,No Movement,0,None,0,Living Room,0,0
D10135,1/23/2025 12:49,Lying,0,None,0,Living Room,0,0
D10136,1/6/2025 19:18,No Movement,0,None,0,Kitchen,0,0
D10137,1/30/2025 5:58,No Movement,0,None,0,Bathroom,0,0
D10138,1/27/2025 21:00,No Movement,0,None,0,Living Room,0,0
D10139,1/20/2025 8:38,Walking,0,None,0,Living Room,0,0
D10140,1/4/2025 1:59,Walking,0,None,0,Living Room,0,0
D10141,1/19/2025 17:44,Walking,0,None,0,Kitchen,0,0
D10142,1/7/2025 8:41,Walking,0,None,0,Kitchen,0,0
D10143,1/7/2025 10:01,Lying,0,None,0,Living Room,0,0
D10144,1/30/2025 23:37,No Movement,0,None,0,Kitchen,0,0
D10145,1/17/2025 19:43,No Movement,0,None,0,Kitchen,0,0
D10146,1/10/2025 14:45,Lying,0,None,0,Bedroom,0,0
D10147,1/17/2025 10:46,No Movement,0,None,0,Bathroom,0,0
D10148,1/19/2025 3:53,No Movement,1,Medium,78,Bedroom,1,1
D10149,1/10/2025 6:20,Lying,0,None,0,Bedroom,0,0
D10150,1/20/2025 10:08,Lying,0,None,0,Bathroom,0,0
D10151,1/21/2025 3:54,Sitting,0,None,0,Bedroom,0,0
D10152,1/13/2025 9:39,Lying,0,None,0,Bedroom,0,0
D10153,1/20/2025 12:55,No Movement,0,None,0,Bathroom,0,0
D10154,1/21/2025 1:20,Sitting,0,None,0,Kitchen,0,0
D10155,1/26/2025 11:31,Lying,0,None,0,Bedroom,0,0
D10156,1/4/2025 23:55,Sitting,0,None,0,Living Room,0,0
D10157,1/11/2025 10:34,No Movement,0,None,0,Kitchen,0,0
D10158,1/16/2025 14:52,Lying,0,None,0,Living Room,0,0
D10159,1/13/2025 10:24,Sitting,0,None,0,Living Room,0,0
D10160,1/1/2025 2:16,Sitting,0,None,0,Bathroom,0,0
D10161,1/8/2025 2:45,Sitting,0,None,0,Kitchen,0,0
D10162,1/2/2025 22:12,Sitting,0,None,0,Living Room,0,0
D10163,1/7/2025 4:38,No Movement,0,None,0,Living Room,0,0
D10164,1/23/2025 18:49,Sitting,0,None,0,Bathroom,0,0
D10165,1/25/2025 14:18,Walking,0,None,0,Kitchen,0,0
D10166,1/3/2025 20:00,Sitting,0,None,0,Bathroom,0,0
D10167,1/7/2025 15:07,Sitting,0,None,0,Kitchen,0,0
D10168,1/10/2025 22:33,Lying,0,None,0,Bedroom,0,0
D10169,1/18/2025 16:04,Lying,0,None,0,Bedroom,0,0
D10170,1/6/2025 0:26,Sitting,0,None,0,Living Room,0,0
D10171,1/24/2025 3:51,Lying,0,None,0,Living Room,0,0
D10172,1/23/2025 21:21,Walking,0,None,0,Bathroom,0,0
D10173,1/18/2025 7:37,Sitting,0,None,0,Bathroom,0,0
D10174,1/2/2025 6:57,Sitting,0,None,0,Bathroom,0,0
D10175,1/6/2025 5:27,Sitting,0,None,0,Bathroom,0,0
D10176,1/8/2025 14:40,Walking,0,None,0,Bathroom,0,0
D10177,1/9/2025 0:14,Walking,0,None,0,Living Room,0,0
D10178,1/9/2025 6:58,Walking,0,None,0,Kitchen,0,0
D10179,1/29/2025 1:30,Sitting,0,None,0,Bathroom,0,0
D10180,1/18/2025 3:17,Sitting,0,None,0,Bedroom,0,0
D10181,1/7/2025 21:50,Lying,0,None,0,Bathroom,0,0
D10182,1/27/2025 15:26,Sitting,0,None,0,Bathroom,0,0
D10183,1/11/2025 0:47,Sitting,0,None,0,Living Room,0,0
D10184,1/10/2025 22:56,Walking,0,None,0,Kitchen,0,0
D10185,1/7/2025 8:30,Lying,0,None,0,Bedroom,0,0
D10186,1/5/2025 20:27,No Movement,0,None,0,Living Room,0,0
D10187,1/19/2025 18:28,Sitting,0,None,0,Living Room,0,0
D10188,1/25/2025 21:47,No Movement,0,None,0,Living Room,0,0
D10189,1/25/2025 3:01,Lying,0,None,0,Bedroom,0,0
D10190,1/28/2025 18:34,Walking,0,None,0,Bathroom,0,0
D10191,1/19/2025 23:47,Sitting,0,None,0,Bedroom,0,0
D10192,1/14/2025 23:01,Sitting,0,None,0,Living Room,0,0
D10193,1/6/2025 10:17,Walking,0,None,0,Living Room,0,0
D10194,1/13/2025 16:23,No Movement,0,None,0,Bathroom,0,0
D10195,1/12/2025 5:19,Lying,0,None,0,Bathroom,0,0
D10196,1/3/2025 4:50,Lying,0,None,0,Kitchen,0,0
D10197,1/3/2025 15:23,No Movement,0,None,0,Living Room,0,0
D10198,1/5/2025 20:51,Walking,0,None,0,Kitchen,0,0
D10199,1/25/2025 6:34,No Movement,1,Low,43,Bathroom,0,0
D10200,1/18/2025 1:45,Sitting,0,None,0,Kitchen,0,0
D10201,1/13/2025 9:45,Lying,0,None,0,Bathroom,0,0
D10202,1/15/2025 0:35,Lying,0,None,0,Bathroom,0,0
D10203,1/1/2025 18:00,Sitting,0,None,0,Living Room,0,0
D10204,1/10/2025 23:43,Sitting,0,None,0,Living Room,0,0
D10205,1/29/2025 9:40,Lying,0,None,0,Bedroom,0,0
D10206,1/10/2025 20:49,Walking,0,None,0,Bedroom,0,0
D10207,1/25/2025 20:18,No Movement,1,High,283,Living Room,1,1
D10208,1/28/2025 11:10,No Movement,1,High,590,Kitchen,1,1
D10209,1/24/2025 4:10,Sitting,0,None,0,Kitchen,0,0
D10210,1/17/2025 8:31,Walking,0,None,0,Kitchen,0,0
D10211,1/29/2025 19:13,Sitting,0,None,0,Bathroom,0,0
D10212,1/12/2025 9:30,Sitting,0,None,0,Living Room,0,0
D10213,1/30/2025 13:25,No Movement,0,None,0,Bathroom,0,0
D10214,1/9/2025 18:27,Sitting,0,None,0,Kitchen,0,0
D10215,1/9/2025 19:20,Lying,0,None,0,Kitchen,0,0
D10216,1/23/2025 22:32,Sitting,0,None,0,Living Room,0,0
D10217,1/2/2025 11:43,Lying,0,None,0,Kitchen,0,0
D10218,1/6/2025 8:51,Lying,0,None,0,Living Room,0,0
D10219,1/14/2025 22:48,Sitting,0,None,0,Bedroom,0,0
D10220,1/20/2025 7:21,Walking,0,None,0,Kitchen,0,0
D10221,1/13/2025 7:11,Lying,0,None,0,Bathroom,0,0
D10222,1/16/2025 7:14,No Movement,1,High,383,Kitchen,1,1
D10223,1/7/2025 7:18,Sitting,0,None,0,Bathroom,0,0
D10224,1/28/2025 2:57,Lying,0,None,0,Kitchen,0,0
D10225,1/1/2025 20:06,Lying,0,None,0,Kitchen,0,0
D10226,1/19/2025 18:47,Lying,0,None,0,Bathroom,0,0
D10227,1/17/2025 7:17,Lying,0,None,0,Bathroom,0,0
D10228,1/24/2025 5:34,Lying,0,None,0,Bathroom,0,0
D10229,1/25/2025 20:32,Sitting,0,None,0,Bedroom,0,0
D10230,1/7/2025 1:34,No Movement,1,High,173,Kitchen,1,1
D10231,1/26/2025 14:08,Lying,0,None,0,Bathroom,0,0
D10232,1/19/2025 1:54,Sitting,0,None,0,Bathroom,0,0
D10233,1/29/2025 3:45,Lying,0,None,0,Kitchen,0,0
D10234,1/7/2025 19:02,No Movement,0,None,0,Kitchen,0,0
D10235,1/11/2025 12:08,Lying,0,None,0,Bathroom,0,0
D10236,1/8/2025 4:41,Sitting,0,None,0,Bedroom,0,0
D10237,1/8/2025 12:49,Lying,0,None,0,Living Room,0,0
D10238,1/10/2025 6:28,No Movement,0,None,0,Bathroom,0,0
D10239,1/5/2025 13:40,Walking,0,None,0,Bathroom,0,0
D10240,1/9/2025 6:07,No Movement,0,None,0,Bathroom,0,0
D10241,1/2/2025 15:44,No Movement,0,None,0,Living Room,0,0
D10242,1/25/2025 22:28,Sitting,0,None,0,Bedroom,0,0
D10243,1/12/2025 12:48,Walking,0,None,0,Living Room,0,0
D10244,1/16/2025 12:04,No Movement,1,High,133,Living Room,1,1
D10245,1/9/2025 1:27,No Movement,0,None,0,Bathroom,0,0
D10246,1/30/2025 23:53,Sitting,0,None,0,Living Room,0,0
D10247,1/16/2025 5:18,Lying,0,None,0,Living Room,0,0
D10248,1/9/2025 20:42,No Movement,0,None,0,Bathroom,0,0
D10249,1/11/2025 2:27,No Movement,0,None,0,Living Room,0,0
D10250,1/14/2025 8:01,Walking,0,None,0,Living Room,0,0
D10251,1/8/2025 20:33,No Movement,0,None,0,Kitchen,0,0
D10252,1/2/2025 11:03,No Movement,0,None,0,Living Room,0,0
D10253,1/11/2025 23:09,No Movement,0,None,0,Kitchen,0,0
D10254,1/13/2025 6:44,Sitting,0,None,0,Living Room,0,0
D10255,1/16/2025 8:55,Lying,0,None,0,Bedroom,0,0
D10256,1/30/2025 12:08,Lying,0,None,0,Bathroom,0,0
D10257,1/21/2025 16:12,Walking,0,None,0,Bathroom,0,0
D10258,1/12/2025 23:01,Lying,0,None,0,Bedroom,0,0
D10259,1/27/2025 0:44,Lying,0,None,0,Living Room,0,0
D10260,1/8/2025 14:39,Sitting,0,None,0,Bathroom,0,0
D10261,1/22/2025 11:37,Sitting,0,None,0,Bathroom,0,0
D10262,1/17/2025 18:01,Lying,0,None,0,Kitchen,0,0
D10263,1/11/2025 22:52,Lying,0,None,0,Kitchen,0,0
D10264,1/5/2025 23:36,Sitting,0,None,0,Bedroom,0,0
D10265,1/1/2025 16:08,No Movement,0,None,0,Bedroom,0,0
D10266,1/8/2025 18:00,No Movement,0,None,0,Living Room,0,0
D10267,1/14/2025 9:48,No Movement,0,None,0,Bedroom,0,0
D10268,1/19/2025 11:27,No Movement,0,None,0,Kitchen,0,0
D10269,1/28/2025 18:23,No Movement,0,None,0,Living Room,0,0
D10270,1/14/2025 16:26,No Movement,0,None,0,Kitchen,0,0
D10271,1/2/2025 4:27,Lying,0,None,0,Bathroom,0,0
D10272,1/4/2025 11:09,Lying,0,None,0,Living Room,0,0
D10273,1/21/2025 0:54,Lying,0,None,0,Living Room,0,0
D10274,1/12/2025 17:28,Lying,0,None,0,Living Room,0,0
D10275,1/3/2025 11:52,Sitting,0,None,0,Bathroom,0,0
D10276,1/25/2025 14:48,Walking,0,None,0,Kitchen,0,0
D10277,1/15/2025 20:49,Lying,0,None,0,Bathroom,0,0
D10278,1/18/2025 19:02,Sitting,0,None,0,Bedroom,0,0
D10279,1/7/2025 0:35,No Movement,0,None,0,Kitchen,0,0
D10280,1/29/2025 10:50,Walking,0,None,0,Kitchen,0,0
D10281,1/10/2025 12:32,Walking,0,None,0,Bathroom,0,0
D10282,1/4/2025 10:46,Walking,0,None,0,Bedroom,0,0
D10283,1/17/2025 16:18,No Movement,0,None,0,Kitchen,0,0
D10284,1/30/2025 22:46,Walking,0,None,0,Bathroom,0,0
D10285,1/20/2025 2:08,Walking,0,None,0,Kitchen,0,0
D10286,1/12/2025 21:54,No Movement,1,High,345,Bedroom,1,1
D10287,1/21/2025 20:53,Lying,0,None,0,Living Room,0,0
D10288,1/2/2025 19:29,No Movement,0,None,0,Bedroom,0,0
D10289,1/8/2025 19:16,No Movement,0,None,0,Bathroom,0,0
D10290,1/27/2025 22:25,Sitting,0,None,0,Kitchen,0,0
D10291,1/29/2025 21:00,Lying,0,None,0,Bedroom,0,0
D10292,1/10/2025 9:43,Walking,0,None,0,Bedroom,0,0
D10293,1/3/2025 11:54,Lying,0,None,0,Bathroom,0,0
D10294,1/16/2025 20:41,Walking,0,None,0,Living Room,0,0
D10295,1/20/2025 0:42,Lying,0,None,0,Kitchen,0,0
D10296,1/19/2025 10:20,Walking,0,None,0,Bedroom,0,0
D10297,1/16/2025 7:30,Sitting,0,None,0,Bedroom,0,0
D10298,1/9/2025 17:14,Lying,0,None,0,Kitchen,0,0
D10299,1/3/2025 7:40,Walking,0,None,0,Bedroom,0,0
D10300,1/17/2025 10:52,Walking,0,None,0,Bathroom,0,0
D10301,1/18/2025 19:44,Walking,0,None,0,Living Room,0,0
D10302,1/25/2025 16:57,Lying,0,None,0,Bedroom,0,0
D10303,1/17/2025 3:16,Sitting,0,None,0,Kitchen,0,0
D10304,1/26/2025 9:31,No Movement,0,None,0,Kitchen,0,0
D10305,1/25/2025 7:54,No Movement,1,High,593,Living Room,1,1
D10306,1/8/2025 19:40,Sitting,0,None,0,Kitchen,0,0
D10307,1/15/2025 0:48,Lying,0,None,0,Bathroom,0,0
D10308,1/12/2025 21:53,No Movement,0,None,0,Kitchen,0,0
D10309,1/21/2025 18:22,No Movement,0,None,0,Living Room,0,0
D10310,1/25/2025 21:02,Lying,0,None,0,Living Room,0,0
D10311,1/5/2025 19:00,No Movement,1,High,186,Kitchen,1,1
D10312,1/28/2025 8:17,Walking,0,None,0,Bathroom,0,0
D10313,1/10/2025 14:54,No Movement,0,None,0,Bedroom,0,0
D10314,1/20/2025 1:16,No Movement,0,None,0,Bathroom,0,0
D10315,1/10/2025 10:19,Lying,0,None,0,Bathroom,0,0
D10316,1/14/2025 3:11,Walking,0,None,0,Bathroom,0,0
D10317,1/26/2025 2:51,Lying,0,None,0,Kitchen,0,0
D10318,1/8/2025 7:33,No Movement,1,High,111,Bedroom,1,1
D10319,1/26/2025 16:16,Lying,0,None,0,Kitchen,0,0
D10320,1/24/2025 4:46,Walking,0,None,0,Bedroom,0,0
D10321,1/2/2025 3:00,Walking,0,None,0,Living Room,0,0
D10322,1/17/2025 14:08,Walking,0,None,0,Bathroom,0,0
D10323,1/17/2025 15:31,No Movement,0,None,0,Kitchen,0,0
D10324,1/20/2025 22:03,No Movement,0,None,0,Bathroom,0,0
D10325,1/22/2025 9:52,Sitting,0,None,0,Living Room,0,0
D10326,1/9/2025 22:44,Lying,0,None,0,Living Room,0,0
D10327,1/19/2025 1:04,Walking,0,None,0,Bathroom,0,0
D10328,1/13/2025 21:34,Sitting,0,None,0,Kitchen,0,0
D10329,1/4/2025 15:17,Lying,0,None,0,Living Room,0,0
D10330,1/26/2025 23:24,Walking,0,None,0,Bedroom,0,0
D10331,1/13/2025 1:30,Sitting,0,None,0,Living Room,0,0
D10332,1/9/2025 6:15,Sitting,0,None,0,Kitchen,0,0
D10333,1/3/2025 18:43,Walking,0,None,0,Kitchen,0,0
D10334,1/25/2025 14:00,Lying,0,None,0,Bedroom,0,0
D10335,1/9/2025 6:37,Lying,0,None,0,Bedroom,0,0
D10336,1/30/2025 13:49,Lying,0,None,0,Living Room,0,0
D10337,1/2/2025 23:13,Sitting,0,None,0,Bathroom,0,0
D10338,1/8/2025 17:03,Sitting,0,None,0,Bathroom,0,0
D10339,1/25/2025 18:48,No Movement,0,None,0,Living Room,0,0
D10340,1/26/2025 13:56,No Movement,1,High,43,Kitchen,1,1
D10341,1/7/2025 20:40,No Movement,1,High,436,Bathroom,1,1
D10342,1/22/2025 16:55,Walking,0,None,0,Kitchen,0,0
D10343,1/19/2025 4:40,Lying,0,None,0,Bathroom,0,0
D10344,1/10/2025 21:35,Walking,0,None,0,Kitchen,0,0
D10345,1/12/2025 17:44,No Movement,0,None,0,Bedroom,0,0
D10346,1/27/2025 11:55,No Movement,0,None,0,Bathroom,0,0
D10347,1/1/2025 10:43,Lying,0,None,0,Bathroom,0,0
D10348,1/23/2025 8:59,Walking,0,None,0,Kitchen,0,0
D10349,1/19/2025 9:58,Walking,0,None,0,Bathroom,0,0
D10350,1/2/2025 10:12,No Movement,0,None,0,Kitchen,0,0
D10351,1/1/2025 11:07,Walking,0,None,0,Kitchen,0,0
D10352,1/8/2025 1:02,Walking,0,None,0,Bathroom,0,0
D10353,1/23/2025 12:54,Lying,0,None,0,Bedroom,0,0
D10354,1/7/2025 18:19,Lying,0,None,0,Living Room,0,0
D10355,1/21/2025 7:37,Walking,0,None,0,Bedroom,0,0
D10356,1/28/2025 18:58,No Movement,0,None,0,Bedroom,0,0
D10357,1/16/2025 21:08,No Movement,0,None,0,Bathroom,0,0
D10358,1/12/2025 19:11,Sitting,0,None,0,Kitchen,0,0
D10359,1/26/2025 12:08,Walking,0,None,0,Bathroom,0,0
D10360,1/18/2025 19:10,Walking,0,None,0,Living Room,0,0
D10361,1/7/2025 17:00,Lying,0,None,0,Bedroom,0,0
D10362,1/17/2025 21:53,Sitting,0,None,0,Living Room,0,0
D10363,1/25/2025 17:49,Lying,0,None,0,Living Room,0,0
D10364,1/14/2025 19:43,Lying,0,None,0,Kitchen,0,0
D10365,1/13/2025 8:31,Lying,0,None,0,Bathroom,0,0
D10366,1/18/2025 12:00,Sitting,0,None,0,Bedroom,0,0
D10367,1/16/2025 7:57,Sitting,0,None,0,Bathroom,0,0
D10368,1/4/2025 7:22,No Movement,1,Medium,337,Kitchen,1,1
D10369,1/24/2025 13:42,Walking,0,None,0,Bathroom,0,0
D10370,1/13/2025 8:06,Sitting,0,None,0,Living Room,0,0
D10371,1/20/2025 0:00,Lying,0,None,0,Kitchen,0,0
D10372,1/12/2025 15:47,Lying,0,None,0,Living Room,0,0
D10373,1/16/2025 18:54,Lying,0,None,0,Bathroom,0,0
D10374,1/30/2025 10:19,Sitting,0,None,0,Bathroom,0,0
D10375,1/24/2025 21:07,Lying,0,None,0,Kitchen,0,0
D10376,1/15/2025 8:44,Walking,0,None,0,Kitchen,0,0
D10377,1/18/2025 12:59,No Movement,0,None,0,Living Room,0,0
D10378,1/9/2025 5:05,Sitting,0,None,0,Living Room,0,0
D10379,1/29/2025 10:30,Lying,0,None,0,Bathroom,0,0
D10380,1/25/2025 11:08,No Movement,1,High,149,Bathroom,1,1
D10381,1/6/2025 5:31,Walking,0,None,0,Kitchen,0,0
D10382,1/10/2025 14:43,No Movement,0,None,0,Kitchen,0,0
D10383,1/21/2025 2:49,Walking,0,None,0,Living Room,0,0
D10384,1/15/2025 19:23,Lying,0,None,0,Bedroom,0,0
D10385,1/20/2025 19:01,Walking,0,None,0,Bedroom,0,0
D10386,1/12/2025 23:47,Walking,0,None,0,Bedroom,0,0
D10387,1/28/2025 2:35,Sitting,0,None,0,Bathroom,0,0
D10388,1/5/2025 1:51,Lying,0,None,0,Bedroom,0,0
D10389,1/14/2025 7:36,No Movement,0,None,0,Kitchen,0,0
D10390,1/14/2025 0:48,No Movement,0,None,0,Bathroom,0,0
D10391,1/24/2025 18:15,Sitting,0,None,0,Bedroom,0,0
D10392,1/26/2025 8:40,Lying,0,None,0,Bedroom,0,0
D10393,1/25/2025 22:01,Walking,0,None,0,Living Room,0,0
D10394,1/20/2025 10:06,Walking,0,None,0,Bedroom,0,0
D10395,1/27/2025 8:14,No Movement,1,Low,105,Kitchen,0,0
D10396,1/11/2025 18:33,Sitting,0,None,0,Bedroom,0,0
D10397,1/6/2025 6:47,No Movement,0,None,0,Kitchen,0,0
D10398,1/4/2025 9:58,Sitting,0,None,0,Bedroom,0,0
D10399,1/2/2025 5:39,Sitting,0,None,0,Bathroom,0,0
D10400,1/8/2025 15:27,Walking,0,None,0,Bathroom,0,0
D10401,1/7/2025 15:57,Lying,0,None,0,Bathroom,0,0
D10402,1/9/2025 5:52,Walking,0,None,0,Kitchen,0,0
D10403,1/17/2025 22:40,Sitting,0,None,0,Bedroom,0,0
D10404,1/1/2025 16:34,Walking,0,None,0,Bedroom,0,0
D10405,1/15/2025 14:48,No Movement,0,None,0,Kitchen,0,0
D10406,1/18/2025 14:08,No Movement,0,None,0,Bedroom,0,0
D10407,1/25/2025 15:32,Walking,0,None,0,Kitchen,0,0
D10408,1/3/2025 15:48,No Movement,1,Low,302,Bathroom,0,0
D10409,1/23/2025 3:43,Sitting,0,None,0,Living Room,0,0
D10410,1/24/2025 6:51,No Movement,0,None,0,Kitchen,0,0
D10411,1/15/2025 1:55,Sitting,0,None,0,Living Room,0,0
D10412,1/25/2025 23:30,Lying,0,None,0,Kitchen,0,0
D10413,1/18/2025 9:11,No Movement,0,None,0,Bedroom,0,0
D10414,1/22/2025 10:12,No Movement,0,None,0,Kitchen,0,0
D10415,1/21/2025 0:12,Lying,0,None,0,Kitchen,0,0
D10416,1/9/2025 15:29,No Movement,1,Low,135,Kitchen,0,0
D10417,1/2/2025 14:26,Sitting,0,None,0,Living Room,0,0
D10418,1/24/2025 5:23,Walking,0,None,0,Living Room,0,0
D10419,1/3/2025 7:16,Sitting,0,None,0,Kitchen,0,0
D10420,1/24/2025 0:18,No Movement,0,None,0,Bathroom,0,0
D10421,1/4/2025 10:23,Sitting,0,None,0,Bedroom,0,0
D10422,1/28/2025 17:00,Walking,0,None,0,Kitchen,0,0
D10423,1/19/2025 19:35,Sitting,0,None,0,Bedroom,0,0
D10424,1/2/2025 13:08,Walking,0,None,0,Bedroom,0,0
D10425,1/4/2025 16:23,Sitting,0,None,0,Kitchen,0,0
D10426,1/24/2025 5:37,Walking,0,None,0,Living Room,0,0
D10427,1/29/2025 23:41,Sitting,0,None,0,Bedroom,0,0
D10428,1/11/2025 22:06,Lying,0,None,0,Living Room,0,0
D10429,1/23/2025 18:45,No Movement,0,None,0,Bedroom,0,0
D10430,1/3/2025 2:36,Sitting,0,None,0,Living Room,0,0
D10431,1/1/2025 6:06,Walking,0,None,0,Bathroom,0,0
D10432,1/21/2025 17:37,Lying,0,None,0,Bedroom,0,0
D10433,1/27/2025 13:44,Walking,0,None,0,Kitchen,0,0
D10434,1/14/2025 12:40,Sitting,0,None,0,Bathroom,0,0
D10435,1/18/2025 2:29,Lying,0,None,0,Kitchen,0,0
D10436,1/13/2025 11:06,Walking,0,None,0,Bathroom,0,0
D10437,1/16/2025 21:21,No Movement,0,None,0,Kitchen,0,0
D10438,1/18/2025 21:18,No Movement,0,None,0,Living Room,0,0
D10439,1/17/2025 0:26,No Movement,0,None,0,Bedroom,0,0
D10440,1/28/2025 13:16,No Movement,0,None,0,Kitchen,0,0
D10441,1/28/2025 1:25,No Movement,0,None,0,Kitchen,0,0
D10442,1/26/2025 15:09,Lying,0,None,0,Kitchen,0,0
D10443,1/21/2025 5:52,Walking,0,None,0,Living Room,0,0
D10444,1/27/2025 15:48,Walking,0,None,0,Kitchen,0,0
D10445,1/13/2025 11:08,Walking,0,None,0,Bathroom,0,0
D10446,1/18/2025 19:10,Sitting,0,None,0,Bedroom,0,0
D10447,1/7/2025 15:31,Walking,0,None,0,Bedroom,0,0
D10448,1/2/2025 18:14,No Movement,0,None,0,Living Room,0,0
D10449,1/12/2025 14:58,Lying,0,None,0,Bathroom,0,0
D10450,1/29/2025 8:51,No Movement,0,None,0,Bedroom,0,0
D10451,1/23/2025 23:35,Walking,0,None,0,Living Room,0,0
D10452,1/6/2025 7:06,Walking,0,None,0,Kitchen,0,0
D10453,1/17/2025 14:38,No Movement,1,High,367,Living Room,1,1
D10454,1/9/2025 15:10,Sitting,0,None,0,Bedroom,0,0
D10455,1/26/2025 2:48,Walking,0,None,0,Bedroom,0,0
D10456,1/16/2025 13:06,Lying,0,None,0,Living Room,0,0
D10457,1/14/2025 19:39,No Movement,0,None,0,Bathroom,0,0
D10458,1/25/2025 6:56,No Movement,0,None,0,Bedroom,0,0
D10459,1/15/2025 13:53,Walking,0,None,0,Living Room,0,0
D10460,1/3/2025 13:14,No Movement,0,None,0,Bedroom,0,0
D10461,1/23/2025 10:37,Lying,0,None,0,Bathroom,0,0
D10462,1/8/2025 18:21,Walking,0,None,0,Living Room,0,0
D10463,1/27/2025 7:24,Walking,0,None,0,Bedroom,0,0
D10464,1/23/2025 1:17,Lying,0,None,0,Kitchen,0,0
D10465,1/28/2025 6:18,Lying,0,None,0,Bathroom,0,0
D10466,1/8/2025 5:29,Sitting,0,None,0,Kitchen,0,0
D10467,1/11/2025 17:14,Sitting,0,None,0,Bathroom,0,0
D10468,1/26/2025 4:38,Lying,0,None,0,Kitchen,0,0
D10469,1/10/2025 19:49,Lying,0,None,0,Bathroom,0,0
D10470,1/9/2025 17:38,No Movement,0,None,0,Living Room,0,0
D10471,1/8/2025 3:01,Lying,0,None,0,Living Room,0,0
D10472,1/13/2025 6:39,No Movement,1,High,137,Bedroom,1,1
D10473,1/23/2025 17:08,Lying,0,None,0,Bathroom,0,0
D10474,1/13/2025 10:21,Walking,0,None,0,Bathroom,0,0
D10475,1/13/2025 1:22,Sitting,0,None,0,Kitchen,0,0
D10476,1/24/2025 23:10,Lying,0,None,0,Kitchen,0,0
D10477,1/14/2025 14:26,No Movement,0,None,0,Bedroom,0,0
D10478,1/5/2025 9:26,Sitting,0,None,0,Bathroom,0,0
D10479,1/28/2025 19:52,Sitting,0,None,0,Living Room,0,0
D10480,1/28/2025 12:29,Sitting,0,None,0,Kitchen,0,0
D10481,1/5/2025 17:43,Sitting,0,None,0,Living Room,0,0
D10482,1/10/2025 17:39,Lying,0,None,0,Kitchen,0,0
D10483,1/30/2025 8:45,Lying,0,None,0,Bedroom,0,0
D10484,1/8/2025 2:18,Lying,0,None,0,Living Room,0,0
D10485,1/12/2025 8:24,Sitting,0,None,0,Kitchen,0,0
D10486,1/4/2025 23:56,Lying,0,None,0,Kitchen,0,0
D10487,1/3/2025 8:01,No Movement,0,None,0,Bedroom,0,0
D10488,1/6/2025 1:52,Lying,0,None,0,Kitchen,0,0
D10489,1/20/2025 0:53,Sitting,0,None,0,Bedroom,0,0
D10490,1/7/2025 17:08,No Movement,0,None,0,Kitchen,0,0
D10491,1/3/2025 4:15,Sitting,0,None,0,Bathroom,0,0
D10492,1/9/2025 4:19,No Movement,1,High,422,Bathroom,1,1
D10493,1/29/2025 13:56,Walking,0,None,0,Kitchen,0,0
D10494,1/14/2025 14:27,No Movement,0,None,0,Bathroom,0,0
D10495,1/18/2025 20:47,No Movement,0,None,0,Bathroom,0,0
